Date,Time,Open,High,Low,Close,Volume
2016.11.07,01:00,-0.17126334090697234,-0.16081878862475674,-0.20404316653115542,-0.18427885990480553,0.0
2016.11.07,02:00,-0.1858857141020692,-0.18299337654699674,-0.2168980001092683,-0.18926010791632755,-0.21049344159900063
2016.11.07,03:00,-0.1894207933360514,-0.1741556784620448,-0.21496977507254977,-0.19279518715030974,-0.14319620253164558
2016.11.07,04:00,-0.19279518715030974,-0.15680165313159578,-0.20468590821005803,-0.16290769908119915,-0.322253000923361
2016.11.07,05:00,-0.16306838450093014,-0.160336732365578,-0.230877631625459,-0.21304155003583122,0.6008174386920981
2016.11.07,06:00,-0.213684291714741,-0.20741756034541017,-0.25176673618988665,-0.23103831704518643,0.09276595744680852
2016.11.07,07:00,-0.230877631625459,-0.20211494149444043,-0.24999919657289912,-0.23698367757506592,0.4742990654205608
2016.11.07,08:00,-0.23794779009341985,-0.20420385195087928,-0.31330925194509895,-0.29322357447930136,0.3650290544109879
2016.11.07,09:00,-0.2916167202820377,-0.27233446991487015,-0.3104169143900194,-0.28197559509845216,-0.15828173374613003
2016.11.07,10:00,-0.28101148258009107,-0.23650162131588004,-0.3137913082042777,-0.27860120128419735,0.07264367816091954
2016.11.07,11:00,-0.27860120128419735,-0.24325040894438957,-0.28567135975215824,-0.2572300404605874,-0.3116159451350193
2016.11.07,12:00,-0.2585155238183962,-0.23762641925396852,-0.27313789701350377,-0.27169172823596394,0.1780821917808219
2016.11.07,13:00,-0.27201309907541527,-0.25048125283207784,-0.2895278098255882,-0.277315717926385,0.2727272727272727
2016.11.07,14:00,-0.27827983044474247,-0.25964032175648466,-0.3340376710897992,-0.32552134384430215,-0.0926079734219269
2016.11.07,15:00,-0.32455723132594466,-0.30832800393357696,-0.35556951733313663,-0.32182557919059607,-0.09153318077803203
2016.11.07,16:00,-0.32278969170894994,-0.2845465618140733,-0.3464104484087298,-0.34078645871830876,-0.24231738035264483
2016.11.07,17:00,-0.3409471441380326,-0.33693000864487166,-0.37276285724386177,-0.3478566171862696,-0.34375
2016.11.07,18:00,-0.3462497629890059,-0.3324308168925355,-0.3685850363309698,-0.357658427789579,-0.2674772036474164
2016.11.07,19:00,-0.3560515735923154,-0.3388582336815902,-0.3685850363309698,-0.3415898858169388,-0.09266943291839558
2016.11.07,20:00,-0.34255399833529626,-0.32889573765855334,-0.3690670925901485,-0.3687457217507008,-0.2698170731707317
2016.11.07,21:00,-0.3703525759479645,-0.36665681129425126,-0.4563192755015795,-0.4490884316138912,0.05010438413361169
2016.11.07,22:00,-0.43800113765276943,-0.4196829998039594,-0.4600150401552856,-0.44491061070100285,0.341948310139165
2016.11.07,23:00,-0.44651746489826655,-0.40056143485652285,-0.4585688713777458,-0.4057033682877687,0.025185185185185185
2016.11.08,00:00,-0.4074709079047562,-0.37983301571181904,-0.4233787644576726,-0.3824039824274438,0.8049132947976878
2016.11.08,01:00,-0.3832074095260738,-0.35990802366574887,-0.38931345547567714,-0.3812791844893588,0.2145716573258607
2016.11.08,02:00,-0.3828860386866225,-0.3531592360372393,-0.3856176908219711,-0.3660140696153522,-0.15161502966381016
2016.11.08,03:00,-0.3648892716772637,-0.35589088817259146,-0.3946160743266469,-0.37822616151455535,-0.25874125874125875
