Date,Time,Open,High,Low,Close,Volume
2016.11.07,01:00,1.110620322754085,1.1144791712222475,1.0568537007643104,1.077948739056951,0.0
2016.11.07,02:00,1.0794922784442103,1.082579357218746,1.0187797292117433,1.0684302461688036,-0.2747621712367096
2016.11.07,03:00,1.0668867067815386,1.083093870347838,1.031128044309869,1.0740898905887828,-0.3611111111111111
2016.11.07,04:00,1.0725463512015179,1.1090767833668143,1.0545383916834128,1.102645369253208,-0.4335748792270531
2016.11.07,05:00,1.1016163429950296,1.1095912964959063,1.0707455552497067,1.0746044037178692,0.6823027718550106
2016.11.07,06:00,1.0740898905887828,1.0787205087505836,1.0468206947470764,1.057882727022483,-0.008871989860583017
2016.11.07,07:00,1.0599407795388402,1.1206533287713132,1.034986892778037,1.0928696198005203,0.7915601023017903
2016.11.07,08:00,1.0949276723168775,1.1011018298659432,1.0210950382926407,1.0406465371980165,-0.03854389721627409
2016.11.07,09:00,1.0416755634561892,1.0854091794287357,1.01337734135631,1.0710028118142472,-0.10170749814402376
2016.11.07,10:00,1.0699737855560743,1.1345451832567153,1.0200660120344622,1.0486214906988875,0.49504132231404957
2016.11.07,11:00,1.0470779513116224,1.0553101613770397,1.0200660120344622,1.049650516957066,-0.3814262023217247
2016.11.07,12:00,1.049650516957066,1.0607125492324727,1.0082322100654229,1.0084894666299633,0.035746201966041107
2016.11.07,13:00,1.0069459272426982,1.0187797292117433,0.9603824890601622,0.9650131072219629,0.274374460742019
2016.11.07,14:00,0.9650131072219629,1.0169789332599264,0.9521502789947394,0.9843073495627925,-0.08801624915368991
2016.11.07,15:00,0.9843073495627925,0.9879089414664146,0.9107319721031019,0.9320842669602829,0.2301410541945063
2016.11.07,16:00,0.9302834710084719,0.9580671799792647,0.8852635722132007,0.8862925984713851,-0.2582981291490646
2016.11.07,17:00,0.886035341906839,0.902757018602225,0.8713717177278044,0.8924667560204451,-0.4288039056143206
2016.11.07,18:00,0.8922094994559047,0.907130380199474,0.8824337500032169,0.8842345459550279,-0.2492877492877493
2016.11.07,19:00,0.8865498550359254,0.9014707357795004,0.8775458752768701,0.8968401176176997,-0.07969639468690702
2016.11.07,20:00,0.8968401176176997,0.9169061296521618,0.8610814551460301,0.8721434874214425,-0.22474226804123712
2016.11.07,21:00,0.8703426914696315,0.8703426914696315,0.7494321061337665,0.7669255525227852,1.0
2016.11.07,22:00,0.7849335120408901,0.8003689059135572,0.7532909546019347,0.7759295322818405,0.2978723404255319
2016.11.07,23:00,0.7787593544918244,0.8572226066778619,0.7723279403782184,0.8497621663060773,-0.5922131147540983
