Date,Time,Open,High,Low,Close,Volume
2016.09.22,02:00,-0.24222118251172658,-0.23649847845672692,-0.24631987595652355,-0.24129317644875362,0.0
2016.09.22,03:00,-0.2416025118030772,-0.24028783654719918,-0.2446185315077394,-0.24283985322037488,-0.5860822413014009
2016.09.22,04:00,-0.24283985322037488,-0.2419118471574019,-0.252738584558753,-0.25258391688159115,0.2554585152838428
2016.09.22,05:00,-0.25258391688159115,-0.24175717948024011,-0.2580746194208476,-0.24330385625186138,0.10782608695652174
2016.09.22,06:00,-0.24338119009044282,-0.23703981532679375,-0.25621860729490165,-0.23974649967713124,1.2205651491365777
2016.09.22,07:00,-0.2396691658385509,-0.21770635568152408,-0.24554653757071238,-0.22165038144915925,0.26687875574407915
2016.09.22,08:00,-0.2231970582207805,-0.2074982889888224,-0.22977043450017282,-0.2112103132407132,-0.134765625
2016.09.22,09:00,-0.21113297940213285,-0.20602894605578145,-0.2248210688309832,-0.21731968648861902,-0.11189938729442116
2016.09.22,10:00,-0.21747435416578081,-0.20827162737463248,-0.21956236780747002,-0.21561834203983485,-0.20515613652868556
2016.09.22,11:00,-0.21554100820125452,-0.21066897637064635,-0.22180504912632104,-0.21484500365402479,-0.10232983097304706
2016.09.22,12:00,-0.21469033597686188,-0.20780762434314598,-0.23023443753165931,-0.2294610991458481,0.8101781170483461
2016.09.22,13:00,-0.2296157668230099,-0.20525560766997028,-0.2320131158190238,-0.20765295666598418,0.005341579983131853
2016.09.22,14:00,-0.20742095515024095,-0.2049462723156467,-0.21824769255159202,-0.21051430869348348,0.025167785234899327
2016.09.22,15:00,-0.21043697485490312,-0.20278092483537605,-0.21399433142963215,-0.21059164253206492,-0.45171849427168576
2016.09.22,16:00,-0.21051430869348348,-0.20865829656753862,-0.21809302487443022,-0.21082364404780815,-0.2736318407960199
2016.09.22,17:00,-0.2107463102092267,-0.2102823071777402,-0.2179383571972673,-0.21198365162652438,0.08356164383561644
