Date,Time,Open,High,Low,Close,Volume
2016.10.17,05:00,0.17210048102618816,0.17664350614645072,0.15980758952432014,0.17103153393907386,0.0
2016.10.17,06:00,0.1707642971672923,0.19027258150722057,0.15045430251202535,0.17557455905933048,1.13125
2016.10.17,07:00,0.17530732228754892,0.22955638695884673,0.16141101015499754,0.22848743987172648,0.7172182656053624
2016.10.17,08:00,0.2279529663281634,0.23757349011223972,0.18439337252806215,0.19321218599679382,-0.38424005855086607
2016.10.17,09:00,0.19401389631213253,0.2047033671833291,0.16916087653660897,0.17717797969000196,0.042789223454833596
2016.10.17,10:00,0.17824692677712814,0.18947087119187592,0.12025654730091243,0.14484233030465443,-0.05661094224924012
2016.10.17,11:00,0.14484233030465443,0.15205772314270277,0.09727418492784781,0.11117049706039919,0.25694724124043494
2016.10.17,12:00,0.1106360235168361,0.13842864778193292,0.06600748262961462,0.09673971138429066,0.30471002883691123
2016.10.17,13:00,0.09647247461250912,0.13923035809727757,0.07161945483698555,0.11785141635489037,0.3754911591355599
2016.10.17,14:00,0.11892036344201062,0.1811865312667014,0.10128273650454134,0.1483164083377908,0.03356543474379575
2016.10.17,15:00,0.14778193479422772,0.15179048637092715,0.10128273650454134,0.11304115446285222,-0.13750215926757645
2016.10.17,16:00,0.11250668091929505,0.12560128273650772,0.0919294494922525,0.09861036878674367,-0.5435609853795313
2016.10.17,17:00,0.09861036878674367,0.1106360235168361,0.07589524318546062,0.09887760555852522,0.1518209741114524
2016.10.17,18:00,0.09941207910208831,0.12132549438802674,0.08177445216461902,0.08230892570817618,-0.15542857142857142
2016.10.17,19:00,0.08284339925173927,0.10315339390700622,0.07135221806520993,0.0919294494922525,-0.2178619756427605
2016.10.17,20:00,0.0927311598075912,0.10342063067878776,0.08364510956707798,0.08524853019775538,-0.28719723183391005
2016.10.17,21:00,0.08444681988241667,0.11117049706039919,0.07749866381614395,0.08952431854623638,-0.7815533980582524
2016.10.17,22:00,0.089791555318012,0.09994655264564548,0.07268840192410579,0.08017103153394162,5.718518518518518
2016.10.17,23:00,0.08017103153394162,0.09380010689471145,0.05585248530198114,0.05692143238909546,-0.49448732083792724
2016.10.18,00:00,0.058524853019778805,0.060662747194019304,-0.01950828433992231,0.00026723677178154597,0.6412213740458015
2016.10.18,01:00,0.0005344735435630919,0.011491181186529337,-0.02939604489577424,-0.0037413148049119742,-0.07508305647840531
2016.10.18,02:00,-0.0042757883484750665,0.0034740780331363624,-0.013094601817206746,-0.0026723677177976583,-0.34339080459770116
2016.10.18,03:00,-0.0024051309460161123,0.0192410475681467,-0.009620523784070382,-0.0042757883484750665,-0.20350109409190373
2016.10.18,04:00,-0.004543025120256612,0.0005344735435630919,-0.015766969535004404,-0.00026723677177561213,-0.1565934065934066
2016.10.18,05:00,-0.0008017103153327703,0.013896312132551382,-0.009086050240507291,0.006948156066278658,1.4299674267100977
2016.10.18,06:00,0.006680919294497112,0.010689470871196566,-0.04970603955104119,-0.038214858364505916,0.5516085790884718
2016.10.18,07:00,-0.038214858364505916,-0.02324959914484022,-0.06574024585782715,-0.050507749866379896,0.37840172786177106
2016.10.18,08:00,-0.051042223409937054,-0.051042223409937054,-0.08578300374131254,-0.06386958845536818,0.007521153243497336
2016.10.18,09:00,-0.06333511491181103,-0.05318011758417755,-0.08070550507749877,-0.06948156066274505,0.09020217729393468
2016.10.18,10:00,-0.06867985034740634,-0.059059326563335963,-0.1050240513094533,-0.08204168893639463,-0.1666191155492154
2016.10.18,11:00,-0.0825761624799518,-0.04462854088722742,-0.09139497594868941,-0.04676643506146198,-0.13933584388907908
2016.10.18,12:00,-0.04623196151789889,-0.0024051309460161123,-0.10448957776589615,-0.0053447354355953165,0.898170246618934
2016.10.18,13:00,-0.004543025120256612,0.02699091394976406,-0.05424906467129187,0.018172100481026448,0.0634953897736798
2016.10.18,14:00,0.0192410475681467,0.11865312667022908,0.0034740780331363624,0.1127739176910766,0.1755665024630542
2016.10.18,15:00,0.11250668091929505,0.1210582576162452,0.02645644040620097,0.029396044895780175,-0.2298022125377137
2016.10.18,16:00,0.029128808123998626,0.04943880277926558,0.022180652057725903,0.03607696419027728,-0.5621327529923831
2016.10.18,17:00,0.03661143773383444,0.08043826830572316,0.0342063067878124,0.07509353287012785,-0.2514910536779324
2016.10.18,18:00,0.0753607696419094,0.08070550507750471,0.05024051309460428,0.05451630144307935,0.150730411686587
2016.10.18,19:00,0.055318011758423984,0.08444681988241667,0.05478353821486089,0.07242116515233019,0.11194460473167916
2016.10.18,20:00,0.0718866916087671,0.09112773917691379,0.028059861036878377,0.03367183324425524,-0.14374675661650232
2016.10.18,21:00,0.03474078033137549,0.04756814537680662,0.02405130946018486,0.0376803848209547,-0.7551515151515151
2016.10.18,22:00,0.036344200962052896,0.048637092463926876,0.032870122928916536,0.03794762159273624,1.816831683168317
2016.10.18,23:00,0.0376803848209547,0.04649919828968637,0.029128808123998626,0.0384820951362934,-0.23374340949033393
2016.10.19,00:00,0.0384820951362934,0.0414216996258726,-0.014698022447884153,-0.008551576696950133,0.9174311926605505
2016.10.19,01:00,-0.00828433992517452,0.0045430251202625465,-0.029930518439337334,-0.02164617851416281,0.026913875598086126
2016.10.19,02:00,-0.02164617851416281,0.03260288615714092,-0.021913415285944357,0.03233564938535938,-0.10075713453698311
2016.10.19,03:00,0.03260288615714092,0.03260288615714092,0.013896312132551382,0.018706574024589542,-0.41386010362694303
2016.10.19,04:00,0.018706574024589542,0.05077498663816144,0.013361838588994224,0.048637092463926876,-0.06850828729281767
2016.10.19,05:00,0.04836985569214533,0.05237840726884478,0.022982362373064606,0.023516835916621764,0.8054567022538552
2016.10.19,06:00,0.02405130946018486,0.08123997862106186,0.015232495991453179,0.060929983965794916,0.36268068331143233
2016.10.19,07:00,0.06119722073757646,0.0919294494922525,0.046766435061467916,0.04756814537680662,0.7521697203471552
2016.10.19,08:00,0.046231961517904825,0.055318011758423984,-0.017904863709244902,-0.005879208979152475,-0.17638965327462852
2016.10.19,09:00,-0.0053447354355953165,-0.00026723677177561213,-0.043559593800101236,-0.02351683591661583,-0.1262946876044103
2016.10.19,10:00,-0.024051309460178923,-0.006680919294491178,-0.05184393372527576,-0.03768038482094876,-0.020650095602294454
2016.10.19,11:00,-0.03794762159273031,-0.009620523784070382,-0.045163014430784576,-0.024318546231960468,0.04256149941429129
2016.10.19,12:00,-0.024853019775517626,-0.020309994655261017,-0.05077498663816144,-0.04436130411544587,0.13408239700374533
2016.10.19,13:00,-0.04382683057188278,0.04543025120256612,-0.04409406734366433,0.03981827899518926,0.31704095112285335
2016.10.19,14:00,0.046766435061467916,0.0563869588455383,-0.22153928380544782,-0.21352218065205483,0.873370110330993
2016.10.19,15:00,-0.2137894174238364,0.05505077498664244,-0.23623730625333791,0.030732228754676037,-0.012715834560299826
2016.10.19,16:00,0.03126670229823913,0.0742918225547832,0.012827365045431133,0.06173169428113362,-0.6079175704989154
2016.10.19,17:00,0.06173169428113362,0.12292891501871007,0.06173169428113362,0.08711918760021434,-0.2717842323651452
2016.10.19,18:00,0.08685195082843873,0.09673971138429066,0.06921432389096943,0.09112773917691379,0.026590693257359924
2016.10.19,19:00,0.0905932656333507,0.10288615713522467,0.06814537680384919,0.08792089791555305,-0.4518963922294172
