Date,Time,Open,High,Low,Close,Volume
2016.09.22,01:00,-0.24309111659506485,-0.22385080994520837,-0.24787131700496778,-0.22385080994520837,0.0
2016.09.22,02:00,-0.2239703149554565,-0.21273684399218537,-0.22910903039610042,-0.22062417466852427,-0.13691643781875246
2016.09.22,03:00,-0.2207436796787724,-0.21309535902292803,-0.2230142748734749,-0.2157244692483749,-0.3281818181818182
2016.09.22,04:00,-0.2157244692483749,-0.21560496423812678,-0.2267189301911498,-0.22432882998619919,0.09675236806495263
2016.09.22,05:00,-0.22456784000669372,-0.20461050329535188,-0.23149913060105273,-0.20962971372574937,0.29302899444787167
2016.09.22,06:00,-0.2097492187359975,-0.16887850523133394,-0.214768429166395,-0.17102959541579,1.3931297709923665
2016.09.22,07:00,-0.17114910042603643,-0.1361341324235038,-0.17126860543628455,-0.13995829275142513,-0.04086921850079745
2016.09.22,08:00,-0.1397192827309306,-0.09609995399057202,-0.1397192827309306,-0.10948451513829921,-0.11806277281230514
2016.09.22,09:00,-0.1093650101280511,-0.10554084980012976,-0.1355366073722649,-0.12466165143973812,-0.18878152250765967
2016.09.22,10:00,-0.12502016647048078,-0.10601886984111887,-0.12956135685988748,-0.11880590593760715,-0.1914584543869843
2016.09.22,11:00,-0.11916442096834982,-0.110321050210031,-0.1292028418291448,-0.1167743207633992,-0.13690262306863096
2016.09.22,12:00,-0.11653531074290464,-0.10135817444146575,-0.1351780923415222,-0.12944185184964105,0.7160699417152373
2016.09.22,13:00,-0.12932234683939292,-0.08104232269938123,-0.13744868753622638,-0.08749559325274774,0.04536632702571567
2016.09.22,14:00,-0.08749559325274774,-0.08438846298631177,-0.11271115041498332,-0.10327025460542556,0.13158505453701555
2016.09.22,15:00,-0.10350926462592012,-0.08940767341670926,-0.1217935311937967,-0.11844739090686447,-0.33777686628383924
2016.09.22,16:00,-0.11820838088636991,-0.11784986585562723,-0.13362452720830506,-0.11964244100934063,-0.1430783524310932
2016.09.22,17:00,-0.1195229359990925,-0.11868640092736071,-0.14175086790513852,-0.1366121524644929,-0.08818214672930973
2016.09.22,18:00,-0.1364926474542465,-0.13123442700335444,-0.13924126268993978,-0.13888274765919711,0.1870788743559255
2016.09.22,19:00,-0.13912175767969165,-0.1361341324235038,-0.14975770359172388,-0.14880166350974397,-0.31118530884808016
2016.09.22,20:00,-0.1490406735302385,-0.14700908835603058,-0.15143077373519084,-0.15131126872494272,-0.36839554047503636
2016.09.22,21:00,-0.15274532884791342,-0.14270690798711844,-0.15382087394014146,-0.14724809837652514,-0.08749040675364543
2016.09.22,22:00,-0.14700908835603058,-0.13266848712632345,-0.14975770359172388,-0.1384047276182063,0.15222876366694701
2016.09.22,23:00,-0.1384047276182063,-0.13673165747474103,-0.14557502823305987,-0.13912175767969165,0.5518248175182482
2016.09.23,00:00,-0.13924126268993978,-0.10338975961567369,-0.15525493406311217,-0.11593778569166742,1.2920978363123237
2016.09.23,01:00,-0.11725234080439001,-0.08892965337571845,-0.12155452117330214,-0.09621945900082013,-0.2624666529858403
2016.09.23,02:00,-0.09633896401106826,-0.09609995399057202,-0.12107650113231133,-0.11438422055844859,-0.09794101279910963
2016.09.23,03:00,-0.11498174560968581,-0.09801203415453352,-0.11665481575315277,-0.10721391994359503,-0.14713140037014188
2016.09.23,04:00,-0.1070944149333469,-0.10458480971814815,-0.12035947107082598,-0.11617679571216197,-0.05063291139240506
2016.09.23,05:00,-0.1162963007224101,-0.1145037255686967,-0.14043631279241595,-0.1292028418291448,0.28609523809523807
2016.09.23,06:00,-0.1292028418291448,-0.12896383180865026,-0.14700908835603058,-0.13254898211607702,0.273696682464455
2016.09.23,07:00,-0.13278799213657158,-0.10506282975913896,-0.13410254724929416,-0.12490066146023267,0.23186046511627906
2016.09.23,08:00,-0.1251396714807289,-0.12334709632701553,-0.14557502823305987,-0.1277687817061741,-0.33320747592977157
2016.09.23,09:00,-0.1274102666754314,-0.11557927066092474,-0.14282641299736656,-0.12107650113231133,-0.23187995469988676
2016.09.23,10:00,-0.12095699612206322,-0.12012046105033143,-0.14975770359172388,-0.14091433283340504,0.2594913380022116
2016.09.23,11:00,-0.14127284786414773,-0.1277687817061741,-0.14366294806910004,-0.13123442700335444,-0.2344161545215101
2016.09.23,12:00,-0.13123442700335444,-0.12705175164468874,-0.14103383784365317,-0.12944185184964105,0.3172782874617737
2016.09.23,13:00,-0.1296808618701356,-0.10972352515879377,-0.13039789193162096,-0.11103808027151636,0.4175856065002902
2016.09.23,14:00,-0.1112770902920126,-0.09645846902131469,-0.11438422055844859,-0.1093650101280511,-0.1383828045035824
2016.09.23,15:00,-0.10972352515879377,-0.09155876360116533,-0.110321050210031,-0.09382935879586951,-0.1534806367308149
2016.09.23,16:00,-0.09335133875487871,-0.08606153312977873,-0.09753401411354272,-0.09060272351918541,-0.13247263541959023
2016.09.23,17:00,-0.09084173353967996,-0.07769618241244901,-0.09084173353967996,-0.0804447976481423,-0.06858621805241022
2016.09.23,18:00,-0.08056430265839043,-0.07542558721774481,-0.0849859880375507,-0.07805469744319168,-0.33657519972212574
