Date,Time,Open,High,Low,Close,Volume
2016.09.22,03:00,8.24695,8.24728,8.24142,8.24185,418
2016.09.22,04:00,8.24195,8.24335,8.23619,8.23630,559
2016.09.22,05:00,8.23630,8.24164,8.23360,8.24151,933
2016.09.22,06:00,8.24163,8.24375,8.21598,8.21714,4409
2016.09.22,07:00,8.21733,8.23002,8.20855,8.21977,4231
2016.09.22,08:00,8.21977,8.21977,8.12055,8.12231,5393
2016.09.22,09:00,8.12182,8.13562,8.11405,8.11466,3625
2016.09.22,10:00,8.11485,8.12393,8.10212,8.11844,2497
2016.09.22,11:00,8.11863,8.12121,8.10405,8.10713,2162
2016.09.22,12:00,8.10691,8.10746,8.08943,8.09062,3431
2016.09.22,13:00,8.09009,8.09760,8.08108,8.08846,4728
2016.09.22,14:00,8.08843,8.10618,8.07848,8.10018,5307
2016.09.22,15:00,8.10048,8.10973,8.09812,8.10636,2842
2016.09.22,16:00,8.10619,8.11900,8.09979,8.11210,2591
2016.09.22,17:00,8.11209,8.12730,8.10766,8.12435,2681
2016.09.22,18:00,8.12434,8.13632,8.12309,8.13236,2666
2016.09.22,19:00,8.13307,8.13751,8.12987,8.13343,1535
2016.09.22,20:00,8.13343,8.13753,8.12713,8.12713,1209
2016.09.22,21:00,8.12713,8.13292,8.12472,8.13155,473
2016.09.22,22:00,8.13077,8.13251,8.12575,8.12605,534
2016.09.22,23:00,8.12605,8.12856,8.12586,8.12835,452
2016.09.23,00:00,8.12835,8.13473,8.12552,8.13086,1221
2016.09.23,01:00,8.13086,8.13757,8.12680,8.13675,1748
2016.09.23,02:00,8.13677,8.14158,8.13408,8.13979,1461
2016.09.23,03:00,8.13979,8.14262,8.13911,8.14027,1136
2016.09.23,04:00,8.14035,8.14216,8.13936,8.14116,841
2016.09.23,05:00,8.14107,8.14307,8.13650,8.13952,1167
2016.09.23,06:00,8.13969,8.14033,8.11343,8.12075,4289
2016.09.23,07:00,8.12115,8.13257,8.10814,8.12555,3821
2016.09.23,08:00,8.12573,8.14111,8.12315,8.13502,2507
2016.09.23,09:00,8.13494,8.13517,8.10940,8.12003,2697
2016.09.23,10:00,8.11979,8.12842,8.10822,8.11454,3132
2016.09.23,11:00,8.11495,8.12287,8.11061,8.12258,2776
2016.09.23,12:00,8.12266,8.12664,8.11165,8.12298,3590
2016.09.23,13:00,8.12302,8.13994,8.11430,8.12077,3679
2016.09.23,14:00,8.12030,8.12949,8.11318,8.11801,3837
2016.09.23,15:00,8.11744,8.11983,8.09495,8.11151,3491
2016.09.23,16:00,8.11166,8.11774,8.10205,8.10377,2739
2016.09.23,17:00,8.10404,8.11169,8.09855,8.10974,2090
2016.09.23,18:00,8.11005,8.11490,8.10865,8.11262,1473
2016.09.23,19:00,8.11242,8.11380,8.10331,8.11354,1172
2016.09.23,20:00,8.11294,8.11314,8.10505,8.10610,692
2016.09.25,21:00,8.10131,8.10702,8.10082,8.10371,173
2016.09.25,22:00,8.10507,8.10676,8.09993,8.10165,1032
2016.09.25,23:00,8.10219,8.10582,8.10165,8.10455,433
2016.09.26,00:00,8.10472,8.11225,8.10160,8.11030,629
2016.09.26,01:00,8.11075,8.11475,8.11035,8.11475,542
2016.09.26,02:00,8.11475,8.11545,8.11085,8.11489,610
2016.09.26,03:00,8.11491,8.11815,8.11426,8.11527,665
2016.09.26,04:00,8.11527,8.12005,8.11366,8.11706,534
2016.09.26,05:00,8.11706,8.11966,8.11142,8.11438,514
2016.09.26,06:00,8.11438,8.13373,8.11213,8.13220,2363
2016.09.26,07:00,8.13220,8.14219,8.12316,8.13500,3992
2016.09.26,08:00,8.13335,8.14071,8.12415,8.12771,2572
2016.09.26,09:00,8.12772,8.13546,8.12488,8.12842,1668
2016.09.26,10:00,8.12842,8.13067,8.11664,8.12360,1646
2016.09.26,11:00,8.12307,8.12483,8.10012,8.11113,1817
2016.09.26,12:00,8.11113,8.11489,8.10230,8.10443,3054
2016.09.26,13:00,8.10435,8.11719,8.10101,8.11683,3243
2016.09.26,14:00,8.11703,8.11911,8.09729,8.10076,3550
2016.09.26,15:00,8.10030,8.10290,8.08805,8.09367,2829
2016.09.26,16:00,8.09371,8.10767,8.09367,8.10225,1588
2016.09.26,17:00,8.10193,8.10287,8.09339,8.09535,1568
2016.09.26,18:00,8.09506,8.10791,8.09272,8.10572,851
2016.09.26,19:00,8.10558,8.10835,8.10302,8.10689,854
2016.09.26,20:00,8.10689,8.10711,8.10245,8.10245,761
2016.09.26,21:00,8.09968,8.10775,8.09968,8.10459,196
