Date,Time,Open,High,Low,Close,Volume
2016.09.22,01:00,112.13400,112.29500,112.09400,112.29500,2549
2016.09.22,02:00,112.29400,112.38800,112.25100,112.32200,2200
2016.09.22,03:00,112.32100,112.38500,112.30200,112.36300,1478
2016.09.22,04:00,112.36300,112.36400,112.27100,112.29100,1621
2016.09.22,05:00,112.28900,112.45600,112.23100,112.41400,2096
2016.09.22,06:00,112.41300,112.75500,112.37100,112.73700,5016
2016.09.22,07:00,112.73600,113.02900,112.73500,112.99700,4811
2016.09.22,08:00,112.99900,113.36400,112.99900,113.25200,4243
2016.09.22,09:00,113.25300,113.28500,113.03400,113.12500,3442
2016.09.22,10:00,113.12200,113.28100,113.08400,113.17400,2783
2016.09.22,11:00,113.17100,113.24500,113.08700,113.19100,2402
2016.09.22,12:00,113.19300,113.32000,113.03700,113.08500,4122
2016.09.22,13:00,113.08600,113.49000,113.01800,113.43600,4309
2016.09.22,14:00,113.43600,113.46200,113.22500,113.30400,4876
2016.09.22,15:00,113.30200,113.42000,113.14900,113.17700,3229
2016.09.22,16:00,113.17900,113.18200,113.05000,113.16700,2767
2016.09.22,17:00,113.16800,113.17500,112.98200,113.02500,2523
2016.09.22,18:00,113.02600,113.07000,113.00300,113.00600,2995
2016.09.22,19:00,113.00400,113.02900,112.91500,112.92300,2063
2016.09.22,20:00,112.92100,112.93800,112.90100,112.90200,1303
2016.09.22,21:00,112.89000,112.97400,112.88100,112.93600,1189
2016.09.22,22:00,112.93800,113.05800,112.91500,113.01000,1370
2016.09.22,23:00,113.01000,113.02400,112.95000,113.00400,2126
2016.09.23,00:00,113.00300,113.30300,112.86900,113.19800,4873
2016.09.23,01:00,113.18700,113.42400,113.15100,113.36300,3594
2016.09.23,02:00,113.36200,113.36400,113.15500,113.21100,3242
2016.09.23,03:00,113.20600,113.34800,113.19200,113.27100,2765
2016.09.23,04:00,113.27200,113.29300,113.16100,113.19600,2625
2016.09.23,05:00,113.19500,113.21000,112.99300,113.08700,3376
2016.09.23,06:00,113.08700,113.08900,112.93800,113.05900,4300
2016.09.23,07:00,113.05700,113.28900,113.04600,113.12300,5297
2016.09.23,08:00,113.12100,113.13600,112.95000,113.09900,3532
2016.09.23,09:00,113.10200,113.20100,112.97300,113.15500,2713
2016.09.23,10:00,113.15600,113.16300,112.91500,112.98900,3417
2016.09.23,11:00,112.98600,113.09900,112.96600,113.07000,2616
2016.09.23,12:00,113.07000,113.10500,112.98800,113.08500,3446
2016.09.23,13:00,113.08300,113.25000,113.07700,113.23900,4885
2016.09.23,14:00,113.23700,113.36100,113.21100,113.25300,4209
2016.09.23,15:00,113.25000,113.40200,113.24500,113.38300,3563
2016.09.23,16:00,113.38700,113.44800,113.35200,113.41000,3091
2016.09.23,17:00,113.40800,113.51800,113.40800,113.49500,2879
2016.09.23,18:00,113.49400,113.53700,113.45700,113.51500,1910
2016.09.23,19:00,113.51500,113.60600,113.41400,113.43700,2406
2016.09.23,20:00,113.43700,113.50700,113.32800,113.35100,1193
2016.09.25,21:00,113.38600,113.48000,113.29500,113.39600,1459
2016.09.25,22:00,113.40700,113.50300,113.36700,113.44200,1594
2016.09.25,23:00,113.44400,113.48200,113.32400,113.38800,1145
2016.09.26,00:00,113.39200,113.39500,113.17400,113.20000,2661
2016.09.26,01:00,113.20000,113.30000,113.15100,113.26700,2269
2016.09.26,02:00,113.27200,113.42100,113.21600,113.36600,2463
